make,model,car_year,drive_train,curb_weight,car_height,car_width,car_length
AUDI,RS 3,2025,AWD,1570,1402,1851,4507
AUDI,RS 3,2026,AWD,1580,1410,1850,4550
AUDI,RS 5,2021,AWD,1740,1374,1866,4783
AUDI,RS 5 COUPE,2024,AWD,1780,1367,1862,4722
AUDI,RS 5 SPORTBACK,2021,AWD,1835,1395,1866,4783
AUDI,RS 5 SPORTBACK,2024,AWD,1840,1379,1867,4783
AUDI,RS 5 SPORTBACK,2025,AWD,1805,1400,1870,4790
AUDI,RS 6 AVANT,2021,AWD,2075,1466,1950,4995
AUDI,RS 6 AVANT,2024,AWD,2210,1466,1951,4995
AUDI,RS 6 AVANT PERFORMANCE,2025,AWD,2285,1487,1951,4995
AUDI,RS 6 AVANT PERFORMANCE,2026,AWD,2090,1470,1951,4995
AUDI,RS 7,2021,AWD,2320,1436,1950,5012
AUDI,RS 7,2024,AWD,2305,1436,1950,5009
AUDI,RS 7 PERFORMANCE,2025,AWD,2205,1424,1950,5012
AUDI,RS 7 PERFORMANCE,2026,AWD,2060,1425,1952,5010
AUDI,RS E-TRON GT,2024,AWD,2347,1399,1964,4989
AUDI,RS E-TRON GT PERFORMANCE,2025,AWD,2345,1390,1964,4990
AUDI,RS E-TRON GT PERFORMANCE,2026,AWD,2320,1385,1965,4995
AUDI,RS Q8,2021,AWD,2395,1692,1999,5011
AUDI,RS Q8,2024,AWD,2481,1707,1981,5070
AUDI,RS Q8 PERFORMANCE,2025,AWD,2390,1751,1998,5012
AUDI,RS Q8 PERFORMANCE,2026,AWD,2390,1694,1998,5012
AUDI,RS3,2018,AWD,1575,1412,1801,4473
AUDI,RS5,2013,AWD,1790,1366,1860,4649
AUDI,RS5,2014,AWD,1790,1368,1860,4649
AUDI,RS7,2017,AWD,1995,1419,1911,5012
AUDI,S E-TRON GT,2025,AWD,2270,1414,1964,4989
AUDI,S E-TRON GT,2026,AWD,2330,1390,1965,4995
AUDI,S3,2015,AWD,1515,1392,1796,4323
AUDI,S3,2017,AWD,1565,1404,1796,4469
AUDI,S3,2024,AWD,1580,1407,1816,4552
AUDI,S3,2025,AWD,1570,1415,1816,4504
AUDI,S3,2026,AWD,1590,1412,1818,4505
AUDI,S4,2015,AWD,1750,1379,1826,4717
AUDI,S4,2019,AWD,1705,1404,1842,4745
AUDI,S4,2021,AWD,1745,1404,1842,4745
AUDI,S4,2024,AWD,1770,1429,1847,4763
AUDI,S4,2025,AWD,1760,1410,1850,4780
AUDI,S5,2009,AWD,1725,1367,1854,4635
AUDI,S5,2012,AWD,1745,1367,1854,4630
AUDI,S5,2014,AWD,1740,1368,1854,4640
AUDI,S5,2015,AWD,1750,1372,1854,4630
AUDI,S5,2018,AWD,1715,1368,1843,4702
AUDI,S5,2019,AWD,1779,1382,1862,4729
AUDI,S5,2021,AWD,1820,1399,1844,4760
AUDI,S5,2026,AWD,1860,1405,1850,4780
AUDI,S5 CABRIOLET,2021,AWD,1910,1384,1849,4740
AUDI,S5 CABRIOLET,2024,AWD,1880,1377,1847,4757
AUDI,S5 COUPE,2024,AWD,1745,1382,1849,4691
AUDI,S5 SEDAN,2025,AWD,1760,1435,1850,4785
AUDI,S5 SPORTBACK,2021,AWD,1845,1390,1843,4763
AUDI,S5 SPORTBACK,2024,AWD,1820,1399,1844,4765
AUDI,S5 SPORTBACK,2025,AWD,1805,1392,1862,4757
AUDI,S6,2021,AWD,2100,1476,1885,4953
AUDI,S6 E-TRON,2025,AWD,2450,1440,1960,4960
AUDI,S6 SEDAN,2024,AWD,2050,1469,1887,4954
AUDI,S6 SEDAN,2025,AWD,2035,1470,1887,4954
AUDI,S6 SPORTBACK E-TRON,2027,AWD,2350,1430,1960,4980
AUDI,S7,2014,AWD,1985,1407,1910,4980
AUDI,S7,2021,AWD,2105,1417,1908,4989
AUDI,S7,2024,AWD,2050,1418,1908,4979
AUDI,S7,2025,AWD,2085,1417,1908,4979
AUDI,S8,2002,NA,1790,1428,1894,5034
AUDI,S8,2016,AWD,2065,1460,1949,5147
AUDI,S8,2017,AWD,2065,1460,1949,5147
AUDI,S8,2021,AWD,2345,1485,1945,5320
AUDI,S8,2026,AWD,2350,1480,1950,5210
AUDI,S8 LWB,2024,AWD,2305,1486,1946,5324
AUDI,S8 LWB,2025,AWD,2330,1475,1945,5320
AUDI,SQ5,2018,AWD,1945,1635,1892,4671
AUDI,SQ5,2021,AWD,1960,1635,1893,4689
AUDI,SQ5,2024,AWD,1985,1656,1892,4689
AUDI,SQ5,2025,AWD,2010,1665,1895,4690
AUDI,SQ5,2026,AWD,2000,1660,1900,4710
AUDI,SQ5 SPORTBACK,2021,AWD,2035,1634,1893,4689
AUDI,SQ5 SPORTBACK,2024,AWD,2035,1666,1887,4681
AUDI,SQ5 SPORTBACK,2025,AWD,1965,1632,1893,4689
AUDI,SQ5 SPORTBACK,2026,AWD,2030,1630,1900,4710
AUDI,SQ6 E-TRON,2025,AWD,2395,1648,1939,4771
AUDI,SQ6 E-TRON,2027,AWD,2480,1645,1945,4780
AUDI,SQ6 SPORTBACK E-TRON,2025,AWD,2480,1630,1955,4775
AUDI,SQ6 SPORTBACK E-TRON,2027,AWD,2400,1630,1938,4771
AUDI,SQ7,2021,AWD,2365,1748,1970,5067
AUDI,SQ7,2024,AWD,2345,1748,1971,5067
AUDI,SQ7,2025,AWD,2360,1748,1971,5073
AUDI,SQ7,2026,AWD,2380,1745,1970,5065
AUDI,SQ8,2021,AWD,2340,1705,1994,5019
AUDI,SQ8,2024,AWD,2410,1705,1995,5002
AUDI,SQ8,2025,AWD,2425,1708,1995,5002
AUDI,SQ8,2026,AWD,2435,1715,1981,5070
AUDI,SQ8 E-TRON,2024,AWD,2695,1633,1976,4917
AUDI,SQ8 E-TRON,2025,AWD,2738,1633,1976,4915
AUDI,SQ8 SPORTBACK E-TRON,2024,AWD,2720,1619,1976,4915
AUDI,SQ8 SPORTBACK E-TRON,2025,AWD,2780,1619,1935,4915
AUDI,TT,2001,NA,1465,1346,1764,4041
AUDI,TT,2002,NA,1460,1346,1764,4041
AUDI,TT,2006,AWD,1460,1346,1764,4041
AUDI,TT,2008,AWD,1260,1352,1842,4178
AUDI,TT,2021,AWD,1445,1354,1831,4191
AUDI,TT ROADSTER,2021,AWD,1525,1353,1832,4191
AUDI,TT RS,2021,AWD,1475,1342,1832,4201
AUDI,TTS,2013,AWD,1475,1345,1842,4198
AUDI,TTS,2021,AWD,1465,1352,1832,4203
BENTLEY,BENTAYGA (4 SEAT),2026,AWD,2490,1740,2000,5130
BENTLEY,BENTAYGA HYBRID,2021,AWD,2626,1729,1998,5125
BENTLEY,BENTAYGA HYBRID,2022,AWD,2620,1740,1998,5125
BENTLEY,BENTAYGA HYBRID,2023,AWD,2692,1729,1998,5125
BENTLEY,BENTAYGA HYBRID,2024,AWD,2680,1722,1998,5125
BENTLEY,BENTAYGA HYBRID,2026,AWD,2700,1730,2000,5140
BENTLEY,BENTAYGA SPEED,2021,AWD,2499,1729,1998,5140
BENTLEY,BENTAYGA SPEED,2022,AWD,2514,1730,1999,5144
BENTLEY,BENTAYGA SPEED,2023,AWD,2495,1750,1999,5154
BENTLEY,BENTAYGA V8,2021,AWD,2416,1729,1998,5125
BENTLEY,BENTAYGA V8,2022,AWD,2416,1722,1998,5125
BENTLEY,BENTAYGA V8,2023,AWD,2416,1722,1998,5125
BENTLEY,BENTAYGA V8,2024,AWD,2416,1729,1998,5125
BENTLEY,BENTAYGA V8,2026,AWD,2416,1729,1998,5125
BENTLEY,BENTAYGA V8 EWB,2023,AWD,2595,1740,2002,5337
BENTLEY,BENTAYGA V8 EWB,2024,AWD,2519,1729,1998,5305
BENTLEY,BENTAYGA V8 EWB,2026,AWD,2514,1722,1998,5305
BENTLEY,BENTAYGA V8 SPEED,2026,AWD,2416,1739,1998,5125
BENTLEY,CONTINENTAL GT,2021,AWD,2244,1405,1964,4850
BENTLEY,CONTINENTAL GT,2022,AWD,2165,1405,1960,4850
BENTLEY,CONTINENTAL GT,2023,AWD,2276,1405,1963,4851
BENTLEY,CONTINENTAL GT,2024,AWD,2165,1405,1964,4850
BENTLEY,CONTINENTAL GT,2026,AWD,2250,1400,1964,4850
BENTLEY,CONTINENTAL GT CONVERTIBLE,2021,AWD,2517,1407,1946,4849
BENTLEY,CONTINENTAL GT CONVERTIBLE,2023,AWD,2414,1399,1964,4850
BENTLEY,CONTINENTAL GT CONVERTIBLE,2024,AWD,2414,1399,1964,4850
BENTLEY,CONTINENTAL GT CONVERTIBLE,2026,AWD,2475,1400,1964,4855
BENTLEY,CONTINENTAL GT SPEED,2022,AWD,2308,1395,1964,4850
BENTLEY,CONTINENTAL GT SPEED,2023,AWD,2360,1399,1964,4850
BENTLEY,CONTINENTAL GT SPEED,2024,AWD,2360,1391,1964,4850
BENTLEY,CONTINENTAL GT SPEED CONVERTIBLE,2023,AWD,2482,1400,1963,4851
BENTLEY,CONTINENTAL GT SPEED CONVERTIBLE,2024,AWD,2477,1399,1964,4850
BENTLEY,CONTINENTAL GT V8,2021,AWD,2165,1405,1964,4850
BENTLEY,CONTINENTAL GT V8,2022,AWD,2219,1402.5,1953,4849
BENTLEY,CONTINENTAL GT V8,2023,AWD,2165,1392,1964,4850
BENTLEY,CONTINENTAL GT V8,2024,AWD,2165,1391,1954,4850
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2021,AWD,2414,1390,1964,4850
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2023,AWD,2414,1399,1964,4850
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2024,AWD,2414,1399,1964,4850
BENTLEY,FLYING SPUR,2021,AWD,2437,1484,1978,5316
BENTLEY,FLYING SPUR,2022,AWD,2437,1483,1979,5372
BENTLEY,FLYING SPUR,2023,AWD,2437,1483,1978,5316
BENTLEY,FLYING SPUR,2024,AWD,2330,1483,1978,5316
BENTLEY,FLYING SPUR (4 SEAT),2026,AWD,2520,1485,1980,5325
BENTLEY,FLYING SPUR (5 SEAT),2026,AWD,2520,1488,1978,5319
BENTLEY,FLYING SPUR HYBRID,2022,AWD,2506,1483,1978,5316
BENTLEY,FLYING SPUR HYBRID,2023,AWD,2506,1483,1978,5316
BENTLEY,FLYING SPUR HYBRID,2024,AWD,2505,1484,1978,5316
BENTLEY,FLYING SPUR V8,2021,AWD,2330,1483,1979,5316
BENTLEY,FLYING SPUR V8,2022,AWD,2416,1483,1978,5316
BENTLEY,FLYING SPUR V8,2023,AWD,2416,1483,1978,5316
BENTLEY,FLYING SPUR V8,2024,AWD,2330,1484,1978,5316
BENTLEY,MULSANNE,2017,RWD,2685,1521,1926,5575
BMW,128I,2011,RWD,1495,1422,1748,4361
BMW,128I,2013,RWD,1515,1422,1747,4361
BMW,135I,2013,RWD,1530,1408,1748,4361
BMW,2 SERIES,2021,AWD,1634,1410,1800.5,4539
BMW,2 SERIES,2021,RWD,1514.5,1417.5,1773.5,4450
BMW,2 SERIES COUPE,2022,AWD,1690,1443,1839,4549
BMW,2 SERIES COUPE,2022,RWD,1567,1390,1838,4537
BMW,2 SERIES COUPE,2023,AWD,1756,1390,1839,4549
BMW,2 SERIES COUPE,2023,RWD,1594,1407,1839,4554
BMW,2 SERIES COUPE,2024,AWD,1756,1390,1839,4557
BMW,2 SERIES COUPE,2024,RWD,1604,1402,1839,4557
BMW,2 SERIES COUPE,2026,AWD,1756,1392,1839,4557
BMW,2 SERIES COUPE,2026,RWD,1575,1390,1839,4547
BMW,2 SERIES GRAN,2021,AWD,1641,1420,1800,4526
BMW,2 SERIES GRAN,2021,FWD,1550,1420,1800,4526
BMW,2 SERIES GRAN COUPE,2022,AWD,1560,1420,1801,4526
BMW,2 SERIES GRAN COUPE,2023,AWD,1640,1420,1800,4526
BMW,2 SERIES GRAN COUPE,2023,FWD,1470,1420,1800,4526
BMW,2 SERIES GRAN COUPE,2024,AWD,1630,1420,1801,4526
BMW,2 SERIES GRAN COUPE,2024,FWD,1536,1420,1801,4526
BMW,2 SERIES GRAN COUPE,2025,AWD,1646,1420,1801,4536
BMW,2 SERIES GRAN COUPE,2025,FWD,1465,1420,1800,4526
BMW,2 SERIES GRAN COUPE,2026,AWD,1620,1420,1805,4540
BMW,2 SERIES GRAN COUPE,2026,FWD,1580,1430,1810,4550
BMW,3 SERIES,2021,AWD,1700,1435,1826,4722
BMW,3 SERIES,2021,RWD,1595,1435,1826,4722
BMW,3 SERIES,2022,AWD,1675,1435,1827,4717
BMW,3 SERIES,2022,RWD,1545,1435,1826,4716
BMW,3 SERIES HYBRID SEDAN,2023,AWD,1845,1445,1826,4722
BMW,3 SERIES HYBRID SEDAN,2023,RWD,1831,1443,1826,4717
BMW,3 SERIES HYBRID SEDAN,2024,AWD,1845,1440,1827,4713
BMW,3 SERIES HYBRID SEDAN,2024,RWD,1807,1440,1827,4717
BMW,3 SERIES SEDAN,2023,AWD,1675,1442,1827,4713
BMW,3 SERIES SEDAN,2023,RWD,1570,1435,1827,4713
BMW,3 SERIES SEDAN,2024,AWD,1675,1440,1826,4722
BMW,3 SERIES SEDAN,2024,RWD,1622,1435,1826,4722
BMW,3 SERIES SEDAN,2025,AWD,1675,1438,1827,4713
BMW,3 SERIES SEDAN,2025,RWD,1560,1440,1827,4713
BMW,3 SERIES SEDAN,2026,AWD,1700,1440,1830,4720
BMW,3 SERIES SEDAN,2026,RWD,1635,1435,1830,4735
BMW,320I,2014,RWD,1495,1430,1811,4636
BMW,320I,2015,RWD,1501,1429,1811,4635
BMW,325I,1990,NA,1230,1380,1645,4325
BMW,328D,2014,RWD,1570,1429,1811,4624
BMW,328D,2015,RWD,1572,1429,1811,4623
BMW,328I,1997,NA,1395,1393,1710,4433
BMW,328I,2011,AWD,1635,1418,1817,4527
BMW,328I,2012,RWD,1540,1430,1811,4624
BMW,328I,2013,RWD,1525,1429,1811,4636
BMW,328I,2014,RWD,1545,1429,1811,4624
BMW,328I,2015,RWD,1569,1415,1811,4623
BMW,330E,2021,AWD,1845,1440,1827,4709
BMW,330E,2021,RWD,1815,1440,1826,4709
BMW,330E,2022,AWD,1840,1445,1827,4709
BMW,330E,2022,RWD,1815,1444,1827,4709
BMW,335D,2011,RWD,1710,1418,1783,4580
BMW,335I,2011,RWD,1630,1418,1790,4580
BMW,335I,2013,RWD,1575,1416,1811,4624
BMW,335I,2014,RWD,1575,1429,1811,4623
BMW,4 SERIES,2021,AWD,1725,1385,1852,4768
BMW,4 SERIES,2021,RWD,1613.5,1385.5,1852,4767.5
BMW,4 SERIES,2022,AWD,1687.5,1387,1852,4781
BMW,4 SERIES,2022,RWD,1598,1387,1852,4770.5
BMW,4 SERIES CONVERTIBLE,2023,AWD,1965,1387,1852,4768
BMW,4 SERIES CONVERTIBLE,2023,RWD,1770,1384,1852,4773
BMW,4 SERIES CONVERTIBLE,2024,AWD,1984,1387,1852,4768
BMW,4 SERIES CONVERTIBLE,2024,RWD,1781,1382,1852,4793
BMW,4 SERIES CONVERTIBLE,2026,AWD,1920,1385,1855,4785
BMW,4 SERIES CONVERTIBLE,2026,RWD,1830,1385,1855,4780
BMW,4 SERIES COUPE,2023,AWD,1800,1383,1852,4768
BMW,4 SERIES COUPE,2023,RWD,1623,1387,1852,4793
BMW,4 SERIES COUPE,2024,AWD,1775,1383,1852,4779
BMW,4 SERIES COUPE,2024,RWD,1623,1387,1852,4793
BMW,4 SERIES COUPE,2026,AWD,1700,1385,1855,4780
BMW,4 SERIES COUPE,2026,RWD,1625,1385,1852,4770
BMW,4 SERIES GRAN COUPE,2022,AWD,1805,1440,1869,4788
BMW,4 SERIES GRAN COUPE,2022,RWD,1700,1440,1852,4796
BMW,4 SERIES GRAN COUPE,2023,AWD,1764,1442,1852,4783
BMW,4 SERIES GRAN COUPE,2023,RWD,1697,1439,1852,4783
BMW,4 SERIES GRAN COUPE,2024,AWD,1800,1442,1852,4783
BMW,4 SERIES GRAN COUPE,2024,RWD,1704,1443,1869,4793
BMW,4 SERIES GRAN COUPE,2026,AWD,1790,1450,1855,4795
BMW,4 SERIES GRAN COUPE,2026,RWD,1710,1445,1855,4790
BMW,428I,2015,RWD,1603,1377,1825,4638
BMW,435I,2015,AWD,1699,1379,1826,4638
BMW,5 SERIES,2021,AWD,1846,1481,1867,4973
BMW,5 SERIES,2021,RWD,1708,1479,1868,4973
BMW,5 SERIES,2022,AWD,1750,1479,1868,4963
BMW,5 SERIES,2022,RWD,1682,1479,1868,4966
BMW,5 SERIES HYBRID SEDAN,2023,AWD,1996,1478,1868,4963
BMW,5 SERIES HYBRID SEDAN,2023,RWD,1930,1483,1867,4973
BMW,5 SERIES HYBRID SEDAN,2025,AWD,2150,1515,1900,5060
BMW,5 SERIES HYBRID SEDAN,2026,AWD,2200,1515,1900,5060
BMW,5 SERIES SEDAN,2023,AWD,1735,1479,1868,4963
BMW,5 SERIES SEDAN,2023,RWD,1700,1478,1867,4973
BMW,5 SERIES SEDAN,2026,AWD,1932,1514,1900,5093
BMW,5 SERIES SEDAN,2026,RWD,1845,1515,1900,5060
BMW,528I,2011,RWD,1715,1464,1860,4899
BMW,528I,2012,RWD,1715,1464,1860,4899
BMW,528I,2013,RWD,1675,1464,1860,4907
BMW,528I,2014,RWD,1721,1463,1859,4905
BMW,528I,2015,RWD,1705,1464,1860,4907
BMW,528XI,2012,AWD,1855,1463,1859,4900
BMW,530E,2019,AWD,1993,1483,1868,4936
BMW,530E,2021,AWD,1965,1483,1868,4973
BMW,530E,2021,RWD,1885,1483,1868,4973
BMW,530E,2022,AWD,1982,1468,1867,4973
BMW,530E,2022,RWD,1915,1478,1867,4973
BMW,535I,2011,AWD,1845,1464,1860,4899
BMW,535I,2013,RWD,1855,1464,1860,4907
BMW,535I,2014,RWD,1745,1464,1860,4907
BMW,535I,2015,RWD,1715,1464,1860,4907
BMW,550I,2011,RWD,1970,1464,1860,4899
BMW,550I,2012,RWD,1905,1464,1860,4907
BMW,550I,2013,RWD,1895,1464,1860,4907
BMW,640I,2012,RWD,1740,1369,1894,4894
BMW,7 SERIES,2021,AWD,2071,1478,1902,5268
BMW,7 SERIES,2021,RWD,1916,1478,1902,5268
BMW,7 SERIES,2022,AWD,2237,1479,1902,5260
BMW,7 SERIES,2022,RWD,1915,1479,1902,5260
BMW,7 SERIES HYBRID SEDAN,2025,AWD,2435,1544,1950,5391
BMW,7 SERIES HYBRID SEDAN,2026,AWD,2590,1545,1950,5395
BMW,7 SERIES SEDAN,2023,AWD,2445,1544,1950,5391
BMW,7 SERIES SEDAN,2023,RWD,2085,1544,1950,5391
BMW,7 SERIES SEDAN,2024,AWD,2420,1544,1950,5390
BMW,7 SERIES SEDAN,2024,RWD,2039,1544,1951,5390
BMW,7 SERIES SEDAN,2026,AWD,2380,1544,1950,5391
BMW,7 SERIES SEDAN,2026,RWD,2200,1545,1950,5390
BMW,740I,2011,RWD,1910,1475,1902,5079
BMW,740I,2013,RWD,1925,1471,1902,5079
BMW,745E XDRIVE,2021,AWD,2286,1478,1902,5268
BMW,745E XDRIVE,2022,AWD,2182,1479,1902,5260
BMW,8 SERIES,2021,AWD,2035,1377.5,1917,4966.5
BMW,8 SERIES,2021,RWD,1797.5,1341,1902,4847
BMW,8 SERIES,2022,AWD,2017.5,1343.5,1902,4856.5
BMW,8 SERIES,2022,RWD,1780.5,1343.5,1902,4847.5
BMW,8 SERIES CONVERTIBLE,2023,AWD,2147,1345,1902,4851
BMW,8 SERIES CONVERTIBLE,2023,RWD,1965,1346,1902,4851
BMW,8 SERIES CONVERTIBLE,2024,AWD,2155,1346,1902,4851
BMW,8 SERIES CONVERTIBLE,2024,RWD,1945,1345,1902,4851
BMW,8 SERIES CONVERTIBLE,2026,AWD,2165,1340,1908,4855
BMW,8 SERIES CONVERTIBLE,2026,RWD,2015,1345,1905,4855
BMW,8 SERIES COUPE,2023,AWD,2031,1346,1902,4829
BMW,8 SERIES COUPE,2023,RWD,1810,1346,1902,4851
BMW,8 SERIES COUPE,2024,AWD,1984,1346,1902,4890
BMW,8 SERIES COUPE,2024,RWD,1835,1346,1902,4857
BMW,8 SERIES COUPE,2026,AWD,2020,1347,1905,4860
BMW,8 SERIES COUPE,2026,RWD,1930,1345,1905,4860
BMW,8 SERIES GRAN,2021,AWD,2060,1407,1932,5082
BMW,8 SERIES GRAN,2021,RWD,1905,1400,1933,5088
BMW,8 SERIES GRAN COUPE,2022,AWD,2135,1407,1932,5082
BMW,8 SERIES GRAN COUPE,2022,RWD,1898,1407,1933,5082
BMW,8 SERIES GRAN COUPE,2023,AWD,2045,1409,1932,5082
BMW,8 SERIES GRAN COUPE,2023,RWD,1935,1400,1932,5082
BMW,8 SERIES GRAN COUPE,2024,AWD,1983,1382,1933,5080
BMW,8 SERIES GRAN COUPE,2024,RWD,1905,1410,1933,5085
BMW,8 SERIES GRAN COUPE,2026,AWD,2080,1407,1933,5077
BMW,8 SERIES GRAN COUPE,2026,RWD,1960,1410,1935,5090
BMW,ALPINA B7 XDRIVE,2021,AWD,2241,1486,1902,5268
BMW,ALPINA B7 XDRIVE,2022,AWD,2245,1486,1902,5268
BMW,ALPINA XB7,2021,AWD,2658,1806,1999,5164
BMW,ALPINA XB7,2022,AWD,2693,1806,1999,5164
BMW,ALPINA XB7,2023,AWD,2676,1806,1999,5204
BMW,ALPINA XB7,2024,AWD,2707,1778,1999,5207
BMW,ALPINA XB7,2026,AWD,2750,1810,2000,5190
BMW,I3 BEV,2021,RWD,1345,1590,1775,4011
BMW,I3 REX,2021,RWD,1440,1590,1775,4011
BMW,I4,2022,AWD,2290,1448,1852,4783
BMW,I4,2022,RWD,2065,1448,1852,4783
BMW,I4 GRAN COUPE,2023,AWD,2290,1448,1852,4783
BMW,I4 GRAN COUPE,2023,RWD,2105,1448,1852,4783
BMW,I4 GRAN COUPE,2024,AWD,2215,1448,1852,4783
BMW,I4 GRAN COUPE,2024,RWD,2052,1448,1852,4783
BMW,I4 GRAN COUPE,2026,AWD,2215,1448,1852,4783
BMW,I4 GRAN COUPE,2026,RWD,2125,1450,1850,4785
BMW,I5 SEDAN,2026,AWD,2275,1515,1900,5060
BMW,I5 SEDAN,2026,RWD,2195,1515,1900,5060
BMW,I7 SEDAN,2023,AWD,2770,1539,1950,5391
BMW,I7 SEDAN,2024,AWD,2715,1544,1950,5391
BMW,I7 SEDAN,2024,RWD,2525,1544,1950,5391
BMW,I7 SEDAN,2026,AWD,2750,1544,1950,5391
BMW,I7 SEDAN,2026,RWD,2570,1537,1950,5391
BMW,I8,2015,AWD,1485,1293,1942,4689
BMW,I8,2016,AWD,1560,1293,1942,4689
BMW,IX,2022,AWD,2585,1700,1967,4953
BMW,IX,2023,AWD,2585,1700,1966,4953
BMW,IX,2024,AWD,2567,1697,1966,4961
BMW,IX,2026,AWD,2585,1695,1967,4953
BMW,M2 COMPETITION,2021,RWD,1600,1410,1854,4461
BMW,M2 COUPE,2024,RWD,1730,1447,1887,4580
BMW,M2 COUPE,2026,RWD,1725,1403,1887,4580
BMW,M3,2005,NA,1570,1369,1780,4492
BMW,M3,2015,RWD,1560,1424,1877,4671
BMW,M3,2016,RWD,1595,1424,1877,4671
BMW,M3,2021,AWD,1855,1437,1903,4794
BMW,M3,2021,RWD,1742,1437,1903,4794
BMW,M3,2022,AWD,1805,1437,1903,4794
BMW,M3,2022,RWD,1730,1433,1903,4794
BMW,M3 SEDAN,2023,AWD,1810,1433,1887,4803
BMW,M3 SEDAN,2023,RWD,1700,1437,1903,4794
BMW,M3 SEDAN,2024,AWD,1815,1438,1887,4793
BMW,M3 SEDAN,2024,RWD,1740,1433,1903,4794
BMW,M3 SEDAN,2026,AWD,1815,1438,1904,4795
BMW,M3 SEDAN,2026,RWD,1800,1440,1905,4800
BMW,M4,2015,RWD,1572,1383,1870,4671
BMW,M4,2016,RWD,1600,1392,1870,4671
BMW,M4,2019,RWD,1640,1425,1870,4671
BMW,M4,2021,AWD,1805,1392,1887,4803
BMW,M4,2021,RWD,1725,1393,1887,4794
BMW,M4,2022,RWD,1725,1393,1918,4794
BMW,M4 CONVERTIBLE,2022,AWD,1925,1395,1887,4794
BMW,M4 CONVERTIBLE,2022,RWD,1925,1395,1887,4794
BMW,M4 CONVERTIBLE,2023,AWD,1953,1392,1887,4803
BMW,M4 CONVERTIBLE,2023,RWD,1875,1395,1887,4794
BMW,M4 CONVERTIBLE,2024,AWD,1953,1395,1887,4803
BMW,M4 CONVERTIBLE,2024,RWD,1935,1395,1887,4794
BMW,M4 CONVERTIBLE,2026,AWD,1950,1390,1918,4794
BMW,M4 CONVERTIBLE,2026,RWD,1910,1395,1887,4794
BMW,M4 COUPE,2023,AWD,1775,1393,1887,4794
BMW,M4 COUPE,2023,RWD,1725,1393,1887,4794
BMW,M4 COUPE,2024,AWD,1775,1393,1887,4794
BMW,M4 COUPE,2024,RWD,1700,1392,1887,4803
BMW,M4 COUPE,2026,AWD,1805,1395,1890,4800
BMW,M4 COUPE,2026,RWD,1725,1393,1887,4794
BMW,M5,2013,RWD,1945,1459,1899,4910
BMW,M5,2016,RWD,1945,1456,1891,4910
BMW,M5,2019,AWD,1945,1473,1902,4966
BMW,M5,2021,AWD,1936,1473,1903,4976
BMW,M5,2022,AWD,1945,1469,1903,4989
BMW,M5 HYBRID SEDAN,2025,AWD,2450,1490,1925,5080
BMW,M5 HYBRID SEDAN,2026,AWD,2450,1490,1915,5070
BMW,M5 HYBRID WAGON,2025,AWD,2450,1495,1935,5070
BMW,M5 HYBRID WAGON,2026,AWD,2480,1495,1960,5080
BMW,M5 SEDAN,2023,AWD,1970,1473,1903,4966
BMW,M6,2014,RWD,1950,1374,1899,4917
BMW,M8,2020,AWD,1885,1362,1907,4867
BMW,M8,2021,AWD,1915,1362,1907,4867
BMW,M8,2022,AWD,1970,1362,1907,4867
BMW,M8 CONVERTIBLE,2023,AWD,2070,1353,1907,4867
BMW,M8 CONVERTIBLE,2024,AWD,2090,1351,1907,4867
BMW,M8 COUPE,2023,AWD,1970,1362,1907,4867
BMW,M8 COUPE,2024,AWD,1970,1353,1907,4867
BMW,M8 GRAN,2021,AWD,1980,1420,1943,5092
BMW,M8 GRAN COUPE,2022,AWD,1990,1401,1943,5098
BMW,M8 GRAN COUPE,2023,AWD,1980,1435,1943,5092
BMW,M8 GRAN COUPE,2024,AWD,2032,1407,1943,5103
BMW,X1,2017,AWD,1608,1590,1821,4455
BMW,X1,2018,AWD,1610,1598,1821,4439
BMW,X1,2019,AWD,1719,1590,1821,4455
BMW,X1,2021,AWD,1664,1598,1821,4458
BMW,X1,2021,FWD,1570,1598,1821,4439
BMW,X1,2022,AWD,1664,1588,1821,4458
BMW,X1,2022,FWD,1630,1598,1821,4458
BMW,X1,2023,AWD,1692,1641,1844,4501
BMW,X1,2024,AWD,1701,1641,1844,4501
BMW,X1,2025,AWD,1701,1641,1844,4501
BMW,X1,2026,AWD,1690,1642,1845,4500
BMW,X2,2019,AWD,1600,1526,1824,4360
BMW,X2,2021,AWD,1660,1527,1824,4374
BMW,X2,2021,FWD,1551,1527,1824,4374
BMW,X2,2022,AWD,1660,1527,1824,4374
BMW,X2,2022,FWD,1573,1526,1824,4361
BMW,X2,2023,AWD,1600,1526,1824,4361
BMW,X2,2023,FWD,1570,1526,1824,4360
BMW,X2,2026,AWD,1795,1590,1845,4554
BMW,X3,2005,NA,1785,1674,1854,4569
BMW,X3,2006,AWD,1785,1674,1853,4569
BMW,X3,2007,AWD,1825,1674,1853,4569
BMW,X3,2008,AWD,1850,1674,1854,4569
BMW,X3,2009,AWD,1815,1674,1854,4569
BMW,X3,2016,AWD,1845,1661,1881,4657
BMW,X3,2017,AWD,1845,1675,1881,4657
BMW,X3,2019,AWD,1840,1676,1890,4722
