Make,Model,Year,Drive Train,Kerb Weight,Car Height,Car Length,Car Width
LAND ROVER,RANGE ROVER LWB,2026,4WD,2750,1875,5255,2047
LAND ROVER,RANGE ROVER LWB,2026,4WD,2700,1870,5255,2047
LAND ROVER,RANGE ROVER SPORT,2026,4WD,2450,1820,4946,2047
LAND ROVER,RANGE ROVER SWB,2026,4WD,2550,1870,5052,2047
LAND ROVER,RANGE ROVER SWB,2026,4WD,2550,1870,5050,2050
LAND ROVER,RANGE ROVER VELAR,2026,4WD,2000,1659,4797,1930
LEXUS,GX 550,2026,AWD,2545,1935,5004,1981
LEXUS,IS 350,2026,AWD,1740,1435,4760,1850
LEXUS,IS 350,2026,RWD,1680,1435,4715,1840
LEXUS,LC 500,2026,RWD,1935,1345,4760,1920
LEXUS,LC 500 CONVERTIBLE,2026,RWD,2060,1350,4760,1910
LEXUS,LS 500,2026,AWD,2210,1460,5235,1900
LEXUS,LS 500,2026,RWD,2100,1460,5240,1900
LEXUS,LX 600,2026,AWD,2650,1985,5100,1990
LEXUS,LX 700H,2026,AWD,2750,1920,5100,1990
LEXUS,NX 350,2026,AWD,1771,1661,4661,1864
LEXUS,NX 350H,2026,AWD,1848,1671,4636,1864
LEXUS,NX 350H,2026,FWD,1810,1660,4660,1865
LEXUS,NX 450H+,2026,AWD,2080,1675,4660,1865
LEXUS,RX 350,2026,AWD,1935,1710,4890,1920
LEXUS,RX 350,2026,FWD,1882,1709,4890,1920
LEXUS,RX 350H,2026,AWD,2015,1700,4890,1920
LEXUS,RX 450H+,2026,AWD,2210,1710,4900,1920
LEXUS,RX 500H,2026,AWD,2165,1710,4890,1920
LEXUS,RZ 350E,2026,FWD,2000,1635,4805,1895
LEXUS,RZ 450E,2026,AWD,2090,1635,4805,1895
LEXUS,RZ 550E,2026,AWD,2125,1635,4805,1895
LEXUS,TX 350,2026,AWD,2250,1781,5159,1989
LEXUS,TX 350,2026,FWD,2039,1775,5159,1989
LEXUS,TX 500H,2026,AWD,2250,1775,5159,1989
LEXUS,TX 550H+,2026,AWD,2384,1785,5170,1990
LEXUS,UX 300H,2026,AWD,1645,1520,4495,1840
LEXUS,UX 300H,2026,FWD,1565,1539,4496,1839
LINCOLN,AVIATOR GAS,2026,AWD,2280,1763,5062,2022
LINCOLN,AVIATOR GAS,2026,RWD,2200,1763,5062,1976
LINCOLN,CORSAIR GAS,2026,AWD,1780,1628,4587,1887
LINCOLN,CORSAIR GAS,2026,FWD,1685,1630,4590,1890
LINCOLN,CORSAIR PHEV,2026,AWD,1980,1628,4560,1878
LINCOLN,NAUTILUS,2026,AWD,2020,1684,4920,1930
LINCOLN,NAUTILUS FHEV,2026,AWD,2180,1670,4910,1950
LINCOLN,NAVIGATOR,2026,4WD,2800,1940,5340,2030
LINCOLN,NAVIGATOR L,2026,4WD,2795,1989,5639,2029
LUCID,AIR,2026,AWD,2350,1410,4977,1939
LUCID,AIR,2026,RWD,2045,1410,4975,1939
LUCID,GRAVITY,2026,AWD,2700,1690,5050,1995
MAZDA,CX-30,2026,AWD,1625,1539,4394,1796
MAZDA,CX-50,2026,AWD,1780,1613,4730,1920
MAZDA,CX-50,2026,AWD,1695,1613,4719,1920
MAZDA,CX-70,2026,AWD,2180,1745,5121,1994
MAZDA,CX-70,2026,AWD,2180,1732,5121,1994
MAZDA,CX-90,2026,AWD,2280,1745,5120,1995
MAZDA,CX-90,2026,AWD,2150,1745,5120,1994
MAZDA,MAZDA3 HATCHBACK,2026,AWD,1560,1440,4460,1795
MAZDA,MAZDA3 HATCHBACK,2026,FWD,1410,1440,4460,1795
MAZDA,MAZDA3 SEDAN,2026,AWD,1560,1440,4670,1800
MAZDA,MAZDA3 SEDAN,2026,FWD,1430,1440,4660,1795
MAZDA,MX-5,2026,RWD,1090,1240,3925,1745
MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (12-PASSENGER),2026,AWD,2900,2736,6959,2035
MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (12-PASSENGER),2026,RWD,3050,2688,6973,2020
MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (15-PASSENGER),2026,RWD,2950,2700,6967,2025
MERCEDES-BENZ,C-CLASS,2026,AWD,1760,1440,4770,1825
MERCEDES-BENZ,C-CLASS,2026,RWD,1690,1440,4755,1820
MERCEDES-BENZ,C-CLASS PHEV,2026,AWD,2150,1440,4750,1820
MERCEDES-BENZ,E-CLASS,2026,AWD,1950,1468,4949,1880
MERCEDES-BENZ,E-CLASS,2026,RWD,1880,1470,4950,1880
MERCEDES-BENZ,E-CLASS PHEV,2026,RWD,2280,1468,4949,1880
MERCEDES-BENZ,E-CLASS WAGON,2026,AWD,2080,1478,4949,1880
MERCEDES-BENZ,E-CLASS WAGON PHEV,2026,AWD,2450,1495,4950,1880
MERCEDES-BENZ,GLC,2026,AWD,1925,1641,4717,1890
MERCEDES-BENZ,GLC,2026,RWD,1850,1640,4730,1890
MERCEDES-BENZ,GLC COUPE,2026,AWD,1940,1600,4765,1890
MERCEDES-BENZ,GLC COUPE PHEV,2026,AWD,2290,1600,4763,1890
MERCEDES-BENZ,GLC PHEV,2026,AWD,2420,1645,4720,1895
MERCEDES-BENZ,GLE,2026,AWD,2340,1797,4924,1947
MERCEDES-BENZ,GLE,2026,RWD,2180,1785,4960,1970
MERCEDES-BENZ,GLE COUPE,2026,AWD,2335,1730,4939,2010
MERCEDES-BENZ,GLE PHEV,2026,AWD,2610,1788,4945,1958
MERCEDES-BENZ,MERCEDES-BENZ ESPRINTER (HO),2026,RWD,3060,2670,7112,2040
MERCEDES-BENZ,MERCEDES-BENZ ESPRINTER (SO),2026,RWD,2900,2750,6974,2020
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (LWB),2026,AWD,2900,2715,6967,2025
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (LWB),2026,RWD,2750,2760,6970,2020
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (SWB),2026,AWD,2800,2380,5932,2020
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN (SWB),2026,RWD,2280,2433,5930,2345
MERCEDES-BENZ,SPRINTER 2500 CREW VAN (LWB),2026,AWD,2950,2654,7367,2025
MERCEDES-BENZ,SPRINTER 2500 CREW VAN (LWB),2026,RWD,2950,2650,6967,2345
MERCEDES-BENZ,SPRINTER 2500 CREW VAN (SWB),2026,AWD,2950,2360,5932,2025
MERCEDES-BENZ,SPRINTER 2500 CREW VAN (SWB),2026,RWD,2400,2356,5932,2020
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN (LWB),2026,RWD,2850,2760,7367,2020
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN (SWB),2026,RWD,2480,2448,5932,2025
MINI,CONVERTIBLE,2026,FWD,1480,1425,3920,1740
MINI,COUNTRYMAN,2026,AWD,1720,1656,4433,1843
MINI,COUNTRYMAN SE,2026,AWD,2075,1656,4433,1843
MINI,HARDTOP 2DR,2026,FWD,1280,1460,3860,1756
MINI,HARDTOP 4DR,2026,FWD,1420,1435,4070,1745
MITSUBISHI,ECLIPSE CROSS,2026,AWD,1660,1690,4570,1815
MITSUBISHI,OUTLANDER,2026,AWD,1820,1750,4720,1865
MITSUBISHI,OUTLANDER,2026,FWD,1630,1773,4709,1864
MITSUBISHI,OUTLANDER PHEV,2026,AWD,2080,1747,4710,1862
MITSUBISHI,OUTLANDER SPORT,2026,AWD,1520,1660,4420,1825
NISSAN,ALTIMA,2026,AWD,1590,1440,4900,1840
NISSAN,ALTIMA,2026,FWD,1485,1445,4905,1855
NISSAN,ARIYA,2026,AWD,2260,1650,4595,1850
NISSAN,ARIYA,2026,FWD,2026,1661,4595,1850
NISSAN,ARMADA,2026,AWD,2780,1960,5380,2045
NISSAN,ARMADA,2026,RWD,2650,1975,5365,2030
NISSAN,FRONTIER CREW CAB,2026,4WD,2080,1870,5339,1897
NISSAN,FRONTIER CREW CAB,2026,RWD,2040,1857,5339,1854
NISSAN,FRONTIER KING CAB,2026,4WD,2050,1860,5340,1855
NISSAN,FRONTIER KING CAB,2026,RWD,1900,1875,5340,1897
NISSAN,KICKS,2026,AWD,1424,1615,4366,1801
NISSAN,KICKS,2026,FWD,1350,1625,4366,1801
NISSAN,LEAF (53 KWH BATTERY),2026,FWD,1680,1550,4520,1790
NISSAN,LEAF PLUS (75 KWH BATTERY),2026,FWD,1840,1545,4530,1805
NISSAN,MURANO,2026,AWD,1865,1710,4910,1925
NISSAN,MURANO,2026,FWD,1780,1700,4920,1920
NISSAN,PATHFINDER,2026,AWD,2080,1780,5010,1980
NISSAN,PATHFINDER,2026,FWD,2010,1785,5005,1975
NISSAN,ROGUE,2026,AWD,1630,1690,4680,1840
NISSAN,ROGUE,2026,FWD,1590,1695,4660,1845
NISSAN,SENTRA,2026,FWD,1380,1455,4660,1820
NISSAN,Z,2026,RWD,1645,1312,4385,1850
RAM,PROMASTER (DRIVER ONLY),2026,FWD,1920,2254,5413,2025
RAM,PROMASTER EV (DRIVER ONLY),2026,FWD,2850,2500,5695,2050
RAM,PROMASTER EV (PASSENGER SINGLE SEAT),2026,FWD,2900,2520,6000,2025
RAM,PROMASTER (PASSENGER DOUBLE SEAT),2026,FWD,2274,2631,5583,2050
RAM,PROMASTER (PASSENGER SINGLE SEAT),2026,FWD,2200,2270,5560,2050
RAM,RAM 1500 CREW CAB,2026,4WD,2550,1970,5916,2085
RAM,RAM 1500 CREW CAB,2026,RWD,2350,1971,5916,2085
RAM,RAM 1500 CREW CAB RHO,2026,4WD,2722,2055,5916,2235
RAM,RAM 1500 QUAD CAB,2026,4WD,2450,1975,5916,2085
RAM,RAM 1500 QUAD CAB,2026,RWD,2320,1970,5916,2085
RAM,RAM 2500 CREW CAB,2026,4WD,3540,2030,6320,2030
RAM,RAM 2500 CREW CAB,2026,RWD,2950,2000,6350,2010
RAM,RAM 2500 MEGA CAB,2026,4WD,3580,2030,6625,2120
RAM,RAM 2500 REGULAR CAB,2026,4WD,3175,2022,6066,2017
RAM,RAM 2500 REGULAR CAB,2026,RWD,2840,2007,5916,2017
RAM,RAM 2500 REGULAR CAB,2026,RWD,2850,1966,6027,2121
RIVIAN,EDV 500,2026,FWD,3100,2650,5950,2120
RIVIAN,EDV 700,2026,FWD,4200,2740,7130,2160
RIVIAN,R1S,2026,AWD,3250,1970,5100,2010
RIVIAN,R1T,2026,AWD,3200,1855,5515,2080
RIVIAN,RCV-DELIVERY 500,2026,FWD,3200,2550,6000,2050
RIVIAN,RCV-DELIVERY 700,2026,FWD,3200,2720,6320,2180
ROLLS-ROYCE,CULLINAN,2026,AWD,2755,1835,5341,2000
ROLLS-ROYCE,GHOST,2026,AWD,2500,1570,5550,1980
ROLLS-ROYCE,GHOST EWB,2026,AWD,2600,1575,5720,1980
ROLLS-ROYCE,PHANTOM,2026,RWD,2700,1650,5790,2020
ROLLS-ROYCE,PHANTOM EWB,2026,RWD,3150,1650,6000,2025
ROLLS-ROYCE,SPECTRE,2026,AWD,2975,1572,5476,2014
SUBARU,ASCENT,2026,AWD,2100,1820,5000,1930
SUBARU,BRZ,2026,RWD,1295,1310,4265,1775
SUBARU,CROSSTREK,2026,AWD,1590,1595,4480,1803
SUBARU,CROSSTREK HYBRID,2026,AWD,1720,1600,4480,1800
SUBARU,CROSSTREK WILDERNESS,2026,AWD,1655,1665,4505,1805
SUBARU,FORESTER,2026,AWD,1665,1750,4655,1829
SUBARU,FORESTER HYBRID,2026,AWD,1710,1730,4655,1830
SUBARU,FORESTER WILDERNESS,2026,AWD,1730,1775,4660,1835
SUBARU,IMPREZA,2026,AWD,1430,1480,4530,1780
SUBARU,OUTBACK,2026,AWD,1720,1685,4885,1860
SUBARU,OUTBACK WILDERNESS,2026,AWD,1790,1718,4875,1895
SUBARU,SOLTERRA,2026,AWD,2041,1651,4689,1859
SUBARU,WRX,2026,AWD,1570,1470,4690,1845
TESLA,CYBERTRUCK,2026,AWD,2995,1791,5682,2096
TESLA,CYBERTRUCK,2026,RWD,2722,1828,5683,2200
TESLA,MODEL 3,2026,AWD,1820,1440,4720,1849
TESLA,MODEL 3,2026,RWD,1755,1441,4720,1848
TESLA,MODEL S,2026,AWD,2180,1440,5020,1987
TESLA,MODEL X,2026,AWD,2390,1660,5080,2000
TESLA,MODEL Y,2026,AWD,2050,1624,4751,1921
TESLA,MODEL Y,2026,AWD,2003,1624,4751,1920
TESLA,MODEL Y,2026,RWD,1975,1624,4755,1921
TESLA,MODEL Y,2026,RWD,1970,1625,4755,1921
TOYOTA,4RUNNER,2026,4WD,2250,1811,4949,1976
TOYOTA,4RUNNER,2026,AWD,2250,1900,4900,1970
TOYOTA,4RUNNER,2026,RWD,2020,1875,4950,1976
TOYOTA,4RUNNER HYBRID,2026,4WD,2350,1870,4950,1976
TOYOTA,4RUNNER HYBRID,2026,AWD,2280,1870,4960,1980
TOYOTA,4RUNNER HYBRID,2026,RWD,2300,1920,4950,1990
TOYOTA,BZ,2026,AWD,2080,1670,4720,1880
TOYOTA,BZ,2026,FWD,1880,1620,4700,1850
TOYOTA,CAMRY HYBRID,2026,AWD,1625,1445,4879,1839
TOYOTA,CAMRY HYBRID,2026,FWD,1572,1450,4879,1839
TOYOTA,COROLLA,2026,FWD,1395,1440,4650,1785
TOYOTA,COROLLA CROSS,2026,AWD,1485,1646,4460,1826
TOYOTA,COROLLA CROSS,2026,FWD,1410,1620,4460,1825
TOYOTA,COROLLA CROSS HYBRID,2026,AWD,1545,1625,4470,1830
TOYOTA,COROLLA HATCHBACK,2026,FWD,1390,1450,4370,1790
TOYOTA,COROLLA HYBRID,2026,AWD,1425,1435,4635,1780
TOYOTA,COROLLA HYBRID,2026,FWD,1385,1435,4640,1780
TOYOTA,CROWN HYBRID,2026,AWD,1810,1540,4980,1840
TOYOTA,CROWN SIGNIA HYBRID,2026,AWD,1944,1671,4930,1880
TOYOTA,GR86,2026,RWD,1310,1315,4275,1780
TOYOTA,GRAND HIGHLANDER,2026,AWD,2150,1811,5116,1989
TOYOTA,GRAND HIGHLANDER,2026,FWD,2025,1781,5116,1989
TOYOTA,GRAND HIGHLANDER HYBRID,2026,AWD,2205,1785,5115,1989
TOYOTA,GRAND HIGHLANDER HYBRID,2026,FWD,2075,1780,5116,1989
TOYOTA,GR COROLLA,2026,AWD,1485,1455,4410,1850
TOYOTA,HIGHLANDER,2026,AWD,2050,1735,4950,1930
TOYOTA,HIGHLANDER HYBRID,2026,AWD,2100,1735,4960,1930
TOYOTA,LAND CRUISER,2026,4WD,2300,1930,4925,1980
TOYOTA,MIRAI,2026,RWD,1930,1470,4975,1885
TOYOTA,PRIUS,2026,AWD,1490,1419,4600,1783
TOYOTA,PRIUS,2026,FWD,1425,1422,4605,1782
TOYOTA,PRIUS PHEV,2026,FWD,1570,1425,4630,1795
TOYOTA,SEQUOIA HYBRID,2026,AWD,2890,1976,5306,2027
TOYOTA,SEQUOIA HYBRID,2026,RWD,2680,1970,5286,2022
TOYOTA,SIENNA HYBRID,2026,AWD,2130,1775,5174,1994
TOYOTA,SIENNA HYBRID,2026,FWD,2025,1775,5174,1994
TOYOTA,SUPRA,2026,RWD,1585,1290,4380,1855
TOYOTA,TACOMA,2026,AWD,2180,1895,5410,1976
TOYOTA,TACOMA,2026,AWD,2180,1895,5392,1910
TOYOTA,TACOMA,2026,RWD,1880,1875,5410,1953
TOYOTA,TACOMA,2026,RWD,1950,1875,5410,1953
TOYOTA,TACOMA HYBRID,2026,4WD,2300,1910,5410,1955
TOYOTA,TUNDRA,2026,AWD,2550,1950,5930,2030
TOYOTA,TUNDRA,2026,AWD,2580,1985,5933,2037
TOYOTA,TUNDRA,2026,RWD,2450,1985,5933,2030
TOYOTA,TUNDRA,2026,RWD,2450,2000,5985,2030
TOYOTA,TUNDRA HYBRID,2026,AWD,2740,1980,5930,2035
TOYOTA,TUNDRA HYBRID,2026,RWD,2580,1988,5935,2030
TOYOTA,TUNDRA HYBRID W/ ISODYNAMIC PERFORMANCE SEAT,2026,AWD,2650,1981,5936,2037
TOYOTA,TUNDRA HYBRID W/ ISODYNAMIC PERFORMANCE SEAT,2026,RWD,2630,1975,5935,2035
VINFAST,VF8,2026,AWD,2520,1665,4755,1935
VINFAST,VF9,2026,AWD,2836,1700,5120,2000
VOLKSWAGEN,ATLAS,2026,AWD,2100,1785,5098,1990
VOLKSWAGEN,ATLAS,2026,FWD,1980,1785,5100,1990
VOLKSWAGEN,ATLAS CROSS SPORT,2026,AWD,2085,1728,4968,1989
VOLKSWAGEN,ATLAS CROSS SPORT,2026,FWD,1881,1732,4966,1989
VOLKSWAGEN,GOLF GTI,2026,FWD,1490,1480,4300,1795
VOLKSWAGEN,GOLF R,2026,AWD,1560,1460,4290,1790
VOLKSWAGEN,ID.4,2026,AWD,2234,1640,4582,1852
VOLKSWAGEN,ID.4,2026,RWD,2085,1641,4585,1852
VOLKSWAGEN,JETTA,2026,FWD,1370,1470,4750,1800
VOLKSWAGEN,JETTA GLI,2026,FWD,1460,1460,4750,1800
VOLKSWAGEN,TAOS,2026,AWD,1560,1636,4466,1841
VOLKSWAGEN,TAOS,2026,FWD,1395,1643,4465,1842
VOLKSWAGEN,TIGUAN,2026,AWD,1700,1660,4557,1842
VOLKSWAGEN,TIGUAN,2026,FWD,1645,1682,4735,1859
VOLVO,EC40,2026,AWD,2150,1650,4450,1870
VOLVO,EC40,2026,RWD,2120,1582,4440,1873
VOLVO,EX30,2026,AWD,1840,1540,4233,1837
VOLVO,EX30,2026,RWD,1830,1540,4233,1837
VOLVO,EX40,2026,AWD,2170,1650,4440,1870
VOLVO,EX40,2026,RWD,2075,1647,4440,1873
VOLVO,EX90,2026,AWD,2818,1747,5037,1964
VOLVO,EX90,2026,RWD,2640,1747,5037,1964
VOLVO,S90,2026,AWD,2050,1443,5090,1879
VOLVO,V60 CC,2026,AWD,1840,1500,4760,1850
VOLVO,V90 CC,2026,AWD,1975,1545,4960,1880
VOLVO,XC40,2026,AWD,1684,1651,4425,1869
VOLVO,XC40,2026,FWD,1710,1655,4445,1865
VOLVO,XC60,2026,AWD,2020,1655,4725,1905
VOLVO,XC60 T8,2026,AWD,2225,1650,4720,1905
VOLVO,XC90,2026,AWD,2811,1747,5037,1964
VOLVO,XC90 T8,2026,AWD,2350,1771,4953,2009
ACURA,ADX,2025,AWD,1840,1680,4740,1900
ACURA,ADX,2025,FWD,1650,1630,4580,1870
ACURA,INTEGRA,2025,FWD,1396,1410,4760,1826
ACURA,INTEGRA TYPE-S,2025,FWD,1460,1407,4760,1849
ACURA,MDX,2025,AWD,1996,1704,5039,1999
ACURA,MDX,2025,FWD,1950,1704,4983,1996
ACURA,RDX,2025,AWD,1850,1679,4747,1900
ACURA,RDX,2025,FWD,1765,1669,4760,1900
ACURA,TLX,2025,AWD,1805,1432,4948,1900
ACURA,TLX,2025,FWD,1682,1433,4943,1910
ACURA,ZDX,2025,AWD,2786,1635,5029,1955
ACURA,ZDX,2025,RWD,2370,1636,5024,1956
ALFA,GIULIA,2025,AWD,1610,1438,4643,1860
ALFA,GIULIA,2025,RWD,1590,1438,4643,1860
ALFA,STELVIO,2025,AWD,1834,1676,4689,1902
ALFA,TONALE EAWD,2025,AWD,1835,1674,4528,1835
AUDI,A3,2025,AWD,1580,1415,4500,1816
AUDI,A3,2025,FWD,1385,1430,4495,1816
AUDI,A4,2025,AWD,1720,1435,4780,1850
AUDI,A4 ALLROAD,2025,AWD,1780,1498,4780,1850
AUDI,A5 SEDAN,2025,AWD,1650,1430,4770,1850
AUDI,A5 SEDAN,2025,FWD,1580,1435,4790,1855
AUDI,A5 SPORTBACK,2025,AWD,1750,1405,4785,1855
AUDI,A6 ALLROAD,2025,AWD,2055,1496,4950,1885
AUDI,A6 E-TRON,2025,AWD,2380,1440,4960,1960
AUDI,A6 SEDAN,2025,AWD,1895,1459,4939,1886
AUDI,A7,2025,AWD,2005,1422,4976,1908
AUDI,A8 LWB,2025,AWD,2150,1475,5320,1945
AUDI,ALL-NEW Q5,2025,AWD,1910,1665,4750,1905
AUDI,ALL-NEW Q5 SPORTBACK,2025,AWD,1870,1650,4720,1895
AUDI,ALL-NEW SQ5,2025,AWD,2015,1660,4710,1900
AUDI,ALL-NEW SQ5 SPORTBACK,2025,AWD,2040,1625,4720,1900
AUDI,Q3,2025,AWD,1745,1607,4484,1849
AUDI,Q4 E-TRON,2025,AWD,2250,1632,4588,1865
AUDI,Q4 E-TRON,2025,RWD,2135,1632,4588,1865
AUDI,Q4 SPORTBACK E-TRON,2025,AWD,2210,1614,4588,1865
AUDI,Q5,2025,AWD,1870,1655,4695,1900
AUDI,Q5 PHEV,2025,AWD,2120,1665,4730,1910
AUDI,Q5 SPORTBACK,2025,AWD,2020,1650,4770,1905
AUDI,Q6 E-TRON,2025,AWD,2350,1648,4771,1939
AUDI,Q6 E-TRON,2025,RWD,2215,1648,4771,1938
AUDI,Q6 SPORTBACK E-TRON,2025,AWD,2325,1648,4771,1939
AUDI,Q7,2025,AWD,2300,1745,5062,1971
AUDI,Q8,2025,AWD,2220,1705,4992,1995
AUDI,Q8 E-TRON,2025,AWD,2586,1633,4915,1937
AUDI,Q8 SPORTBACK E-TRON,2025,AWD,2620,1619,4915,1935
AUDI,RS 3,2025,AWD,1570,1402,4507,1851
AUDI,RS 5 SPORTBACK,2025,AWD,1805,1400,4790,1870
AUDI,RS 6 AVANT PERFORMANCE,2025,AWD,2285,1487,4995,1951
AUDI,RS 7 PERFORMANCE,2025,AWD,2205,1424,5012,1950
AUDI,RS E-TRON GT PERFORMANCE,2025,AWD,2345,1390,4990,1964
AUDI,RS Q8 PERFORMANCE,2025,AWD,2390,1751,5012,1998
AUDI,S3,2025,AWD,1570,1415,4504,1816
AUDI,S4,2025,AWD,1760,1410,4780,1850
AUDI,S5 SEDAN,2025,AWD,1760,1435,4785,1850
AUDI,S5 SPORTBACK,2025,AWD,1805,1392,4757,1862
AUDI,S6 E-TRON,2025,AWD,2450,1440,4960,1960
AUDI,S6 SEDAN,2025,AWD,2035,1470,4954,1887
AUDI,S7,2025,AWD,2085,1417,4979,1908
AUDI,S8 LWB,2025,AWD,2330,1475,5320,1945
AUDI,S E-TRON GT,2025,AWD,2270,1414,4989,1964
AUDI,SQ5,2025,AWD,2010,1665,4690,1895
AUDI,SQ5 SPORTBACK,2025,AWD,1965,1632,4689,1893
AUDI,SQ6 E-TRON,2025,AWD,2395,1648,4771,1939
AUDI,SQ6 SPORTBACK E-TRON,2025,AWD,2480,1630,4775,1955
AUDI,SQ7,2025,AWD,2360,1748,5073,1971
AUDI,SQ8,2025,AWD,2425,1708,5002,1995
AUDI,SQ8 E-TRON,2025,AWD,2738,1633,4915,1976
AUDI,SQ8 SPORTBACK E-TRON,2025,AWD,2780,1619,4915,1935
BMW,2 SERIES GRAN COUPE,2025,AWD,1646,1420,4536,1801
BMW,2 SERIES GRAN COUPE,2025,FWD,1465,1420,4526,1800
BMW,3 SERIES SEDAN,2025,AWD,1675,1438,4713,1827
BMW,3 SERIES SEDAN,2025,RWD,1560,1440,4713,1827
BMW,5 SERIES HYBRID SEDAN,2025,AWD,2150,1515,5060,1900
BMW,7 SERIES HYBRID SEDAN,2025,AWD,2435,1544,5391,1950
BMW,M5 HYBRID SEDAN,2025,AWD,2450,1490,5080,1925
BMW,M5 HYBRID WAGON,2025,AWD,2450,1495,5070,1935
BMW,X1,2025,AWD,1701,1641,4501,1844
BMW,X3,2025,AWD,1960,1660,4755,1920
BMW,X5,2025,AWD,2250,1750,4938,2004
BMW,X5,2025,RWD,2230,1775,4976,2004
BRIGHTDROP,ZEVO 400,2025,AWD,3500,2200,6083,2403
BRIGHTDROP,ZEVO 400,2025,FWD,3550,2700,6400,2100
BRIGHTDROP,ZEVO 600,2025,AWD,3234,2720,7374,2400
BRIGHTDROP,ZEVO 600,2025,FWD,4200,2748,7333,2189
BUICK,ENCLAVE,2025,AWD,2085,1773,5189,2019
BUICK,ENCLAVE,2025,FWD,2020,1775,5178,1979
BUICK,ENCORE GX,2025,AWD,1500,1645,4355,1810
BUICK,ENCORE GX,2025,FWD,1388,1628,4348,1814
BUICK,ENVISION,2025,AWD,1765,1641,4651,1883
BUICK,ENVISTA,2025,FWD,1414,1539,4638,1816
BUICK,ENVISTA,2025,FWD,1378,1539,4638,1816
CADILLAC,CELESTIQ,2025,AWD,3084,1628,5560,2002
CADILLAC,CT4,2025,AWD,1700,1425,4756,1816
CADILLAC,CT4,2025,RWD,1590,1422,4756,1815
CADILLAC,CT4-V,2025,AWD,1752,1422,4752,1816
CADILLAC,CT4-V,2025,RWD,1751,1422,4757,1816
CADILLAC,CT4-V BLACKWING,2025,RWD,1755,1397,4752,1816
CADILLAC,CT5,2025,AWD,1765,1453,4923,1882
CADILLAC,CT5,2025,RWD,1660,1453,4928,1882
CADILLAC,CT5-V,2025,AWD,1846,1453,4950,1882
CADILLAC,CT5-V,2025,RWD,1787,1453,4923,1882
CADILLAC,CT5-V BLACKWING,2025,RWD,1870,1425,4928,1881
CADILLAC,CT5 WITH V6,2025,AWD,1821,1440,4923,1882
CADILLAC,CT5 WITH V6,2025,RWD,1779,1453,4923,1882
CADILLAC,ESCALADE,2025,4WD,2676,1948,5382,2060
CADILLAC,ESCALADE,2025,RWD,2558,1948,5382,2060
CADILLAC,ESCALADE ESV,2025,4WD,2805,1948,5766,2057
CADILLAC,ESCALADE ESV,2025,RWD,2630,1948,5766,2057
CADILLAC,LYRIQ,2025,AWD,2658,1622,4996,1977
CADILLAC,LYRIQ,2025,RWD,2545,1625,4996,1977
CADILLAC,OPTIQ,2025,,2280,1648,4829,1913
CADILLAC,XT4,2025,AWD,1663,1628,4547,1880
CADILLAC,XT4,2025,FWD,1664,1628,4605,1882
CADILLAC,XT5,2025,AWD,1845,1680,4815,1903
CADILLAC,XT5,2025,FWD,1790,1676,4849,1938
CADILLAC,XT6,2025,AWD,2009,1750,5050,1963
CADILLAC,XT6,2025,FWD,1963,1750,5050,1979
CHEVROLET,BLAZER,2025,AWD,1940,1702,4862,1948
CHEVROLET,BLAZER,2025,FWD,1780,1702,4869,1948
CHEVROLET,BLAZER EV,2025,AWD,2480,1664,4890,1948
CHEVROLET,BLAZER EV,2025,FWD,2335,1646,4882,1930
CHEVROLET,BLAZER EV,2025,RWD,2482,1664,4890,1948
CHEVROLET,COLORADO,2025,4WD,2100,2010,5403,1902
CHEVROLET,COLORADO,2025,RWD,1935,2007,5403,1902
CHEVROLET,COLORADO ZR2 BISON,2025,4WD,2354,2090,5410,1902
CHEVROLET,CORVETTE E-RAY,2025,AWD,1712,1234,4630,2024
CHEVROLET,CORVETTE E-RAY,2025,AWD,1712,1235,4630,1934
CHEVROLET,CORVETTE STINGRAY,2025,RWD,1654,1234,4630,1933
CHEVROLET,CORVETTE STRINGRAY,2025,RWD,1655,1235,4630,1935
CHEVROLET,CORVETTE Z06,2025,RWD,1558,1234,4719,2024
CHEVROLET,CORVETTE Z06,2025,RWD,1710,1234,4719,2024
CHEVROLET,CORVETTE ZR1,2025,RWD,1675,1235,4704,2025
CHEVROLET,CORVETTE ZR1,2025,RWD,1680,1235,4700,2025
CHEVROLET,EQUINOX,2025,AWD,1610,1661,4653,1859
CHEVROLET,EQUINOX,2025,FWD,1542,1671,4653,1859
CHEVROLET,EQUINOX EV,2025,AWD,2302,1644,4845,1913
CHEVROLET,EQUINOX EV,2025,FWD,2024,1646,4757,1867
CHEVROLET,EXPRESS CARGO 2500,2025,RWD,2450,2151,6199,2017
CHEVROLET,EXPRESS CARGO 3500,2025,RWD,2500,2149,5692,2017
CHEVROLET,EXPRESS PASSENGER 2500 - 12 Passenger,2025,RWD,2650,2108,5690,2017
